order_id,customer_id,order_date,store_city,total_amount
530,6952,2025-04-14 13:30:00,Gdansk,18.54
531,9489,13/05/2025 20:07,krakow,76.13
532,461,2025-07-08 13:42:00,Warsaw,48.12
533,5361,2025-03-27 13:23:00,Gdansk,53.13
534,9721,2025-04-23 11:34:00,warsaw,29.15
535,7897,2025-07-17 12:18:00,krakow,21.36
536,7945,2025-03-27 08:04:00,krakow,31.41
537,3351,2025-06-04 13:00:00,Poznan,10.52
538,4179,2025-02-10 21:11:00,Poznan,57.4
539,8485,2025-03-23 09:40:00,krakow,14.9
540,126,05/04/2025 16:27,krakow,74.3
541,9103,2025-05-18 22:08:00,Poznan,61.11
542,8213,2025-07-03 12:30:00,poznan,83.59
543,9873,2025-03-16 11:20:00,krakow,62.2
544,4566,2025-01-16 07:28:00,warsaw,13.84
545,7921,2025-02-06 13:18:00,Warsaw,81.08
546,1972,27/06/2025 21:30,gdansk,84.23
547,7459,2025-06-23 22:06:00,Poznan,44.76
548,4712,2025-04-15 16:02:00,poznan,40.21
549,2268,19/07/2025 15:01,Poznan,22.19
550,2987,2025-06-22 19:43:00,warsaw,46.71
551,349,02/02/2025 09:37,gdansk,88.73
552,9614,2025-04-03 16:30:00,Krakow,70.98
553,1135,2025-01-30 09:58:00,gdansk,
554,3424,12/04/2025 11:26,Krakow,20.76
555,3331,2025-06-21 15:54:00,Gdansk,46.46
556,1767,2025-02-26 17:18:00,Warsaw,38.65
557,6770,2025-03-14 19:30:00,gdansk,40.75
558,1502,2025-06-12 19:54:00,Warsaw,74.99
559,6437,2025-05-07 11:52:00,gdansk,21.7
560,2106,2025-05-18 17:16:00,gdansk,23.32
561,8948,2025-03-16 07:02:00,gdansk,68.77
562,395,2025-04-11 08:05:00,krakow,73.19
563,3325,2025-05-24 17:17:00,krakow,80.19
564,3557,2025-07-06 08:56:00,Krakow,89.07
565,8624,08/04/2025 13:51,Warsaw,14.55
566,8712,2025-06-02 14:04:00,Poznan,68.17
567,8909,2025-01-12 12:33:00,krakow,36.87
568,7267,2025-06-03 12:39:00,Krakow,28.41
569,1350,2025-04-17 20:05:00,gdansk,23.63
570,4966,2025-02-05 11:43:00,Poznan,37.9
571,3610,2025-07-19 21:57:00,Warsaw,46.64
572,4007,2025-01-19 09:02:00,gdansk,85.75
573,1551,2025-01-03 20:31:00,Krakow,59.5
574,5833,2025-05-23 10:47:00,krakow,58.51
575,1611,2025-06-15 07:48:00,krakow,48.87
576,3552,2025-05-11 22:30:00,Gdansk,62.66
577,6497,2025-04-15 14:27:00,warsaw,63.34
578,7273,2025-07-18 12:29:00,krakow,22.71
579,5323,2025-05-12 07:36:00,Warsaw,61.49
580,12,2025-02-13 12:35:00,Gdansk,81.36
581,5594,2025-04-29 16:37:00,warsaw,55.25
582,4856,2025-06-09 22:30:00,Poznan,87.96
583,1187,2025-01-07 13:58:00,krakow,52.58
584,9035,2025-07-01 16:07:00,krakow,85.78
585,6496,30/05/2025 13:36,Poznan,57.22
586,646,2025-03-31 09:34:00,Krakow,19.13
587,2965,15/01/2025 18:49,Krakow,24.69
588,273,2025-05-14 21:35:00,Warsaw,61.16
589,217,2025-07-18 11:37:00,warsaw,68.49
590,6579,2025-01-17 19:53:00,Poznan,23.67
591,1951,2025-06-19 18:09:00,krakow,78.08
592,3205,2025-06-12 07:24:00,Poznan,
593,4253,2025-01-06 11:51:00,gdansk,40.79
594,5352,2025-06-29 21:23:00,Krakow,68.78
595,6021,2025-05-07 09:51:00,gdansk,41.28
596,4980,15/04/2025 22:16,poznan,82.26
597,8995,2025-03-06 18:14:00,gdansk,32.45
598,3249,2025-05-18 20:22:00,poznan,63.3
599,6824,2025-03-17 14:42:00,krakow,53.76
600,7549,2025-05-07 13:27:00,warsaw,51.41
601,6694,2025-05-02 18:33:00,krakow,82.09
602,9783,2025-07-17 13:42:00,gdansk,29.51
603,977,2025-06-26 17:55:00,Poznan,71.05
604,838,2025-04-03 08:38:00,gdansk,47.08
605,7659,2025-04-28 13:17:00,warsaw,58.28
606,5659,2025-04-25 14:58:00,Gdansk,77.56
607,9161,2025-06-20 07:15:00,krakow,
608,5628,31/03/2025 10:22,warsaw,65.78
609,7603,06/01/2025 12:35,warsaw,28.16
610,5417,2025-06-02 15:49:00,warsaw,28.6
611,9439,2025-02-18 09:51:00,warsaw,18.93
612,9034,2025-01-08 15:55:00,poznan,80.79
613,8125,2025-04-22 19:57:00,Warsaw,18.88
614,7068,2025-02-27 13:35:00,warsaw,33.4
615,5857,2025-01-11 09:37:00,Krakow,48.13
616,7765,2025-03-22 14:44:00,Poznan,
617,2301,2025-02-17 10:26:00,Warsaw,30.01
618,2733,2025-01-23 17:53:00,Poznan,67.53
619,1942,2025-07-14 20:16:00,gdansk,43.95
620,1374,2025-05-11 21:25:00,krakow,84.63
621,1209,04/06/2025 20:15,Gdansk,83.84
622,9670,2025-04-22 22:03:00,Krakow,
623,1638,2025-05-19 11:58:00,krakow,66.31
624,631,2025-02-14 13:17:00,Gdansk,52.48
625,9959,2025-03-20 18:54:00,warsaw,62.02
626,3892,2025-03-04 19:19:00,warsaw,21.58
627,9935,2025-01-28 14:16:00,krakow,39.69
628,3180,2025-06-06 09:07:00,Krakow,11.94
629,1386,2025-01-22 13:41:00,warsaw,59.2
630,259,2025-01-10 12:42:00,gdansk,19.5
631,5567,2025-04-15 11:43:00,gdansk,84.89
632,1367,2025-01-17 21:13:00,warsaw,77.35
633,9011,2025-07-10 08:46:00,warsaw,59.48
634,7931,2025-03-05 19:36:00,gdansk,45.41
635,4785,2025-01-30 07:22:00,Warsaw,46.1
636,170,2025-03-30 09:23:00,Krakow,
637,9093,2025-02-15 07:08:00,warsaw,74.55
638,5181,2025-06-06 08:56:00,warsaw,61.04
639,4460,2025-05-09 19:28:00,gdansk,
640,8790,2025-01-03 13:17:00,Krakow,64.35
641,9003,2025-07-02 11:15:00,Warsaw,17.7
642,3993,2025-06-20 11:28:00,Poznan,
643,8773,04/03/2025 15:24,warsaw,22.77
644,1259,2025-06-18 12:23:00,gdansk,71.68
645,3893,2025-07-12 19:33:00,krakow,42.89
646,7633,2025-05-18 09:41:00,krakow,29.64
647,1324,2025-07-11 16:41:00,Warsaw,13.69
648,4408,07/03/2025 10:49,Warsaw,10.71
649,1708,2025-05-24 18:55:00,Poznan,63.7
650,1319,16/02/2025 13:29,Poznan,71.18
651,2323,2025-06-09 15:51:00,krakow,84.78
652,1283,2025-06-07 19:22:00,krakow,58.0
653,6804,2025-03-02 21:28:00,gdansk,65.05
654,6254,2025-07-12 11:54:00,warsaw,42.06
655,7517,2025-07-18 21:34:00,Krakow,
656,2718,2025-01-26 13:34:00,Poznan,69.8
657,1128,2025-07-06 11:13:00,Krakow,70.91
658,14,2025-03-19 16:50:00,warsaw,49.54
659,1676,2025-03-17 10:04:00,krakow,17.74
660,3395,2025-04-06 12:18:00,Gdansk,41.74
661,6349,17/04/2025 15:30,Gdansk,35.06
662,4560,01/06/2025 22:59,warsaw,54.7
663,1291,2025-05-19 14:31:00,gdansk,28.23
664,9730,2025-07-15 18:36:00,gdansk,21.6
665,4330,2025-01-30 12:30:00,krakow,57.86
666,2102,2025-01-13 19:47:00,Gdansk,17.54
667,9559,2025-05-12 12:17:00,gdansk,11.63
668,8531,17/07/2025 19:41,krakow,36.77
669,932,2025-06-17 15:53:00,krakow,56.53
670,6705,2025-03-22 12:59:00,Krakow,19.94
671,155,2025-03-27 20:22:00,gdansk,59.58
672,6659,2025-04-21 09:31:00,Poznan,78.33
673,7351,2025-03-04 10:26:00,Krakow,57.71
674,8309,2025-02-15 20:06:00,krakow,42.84
675,9516,2025-01-19 09:36:00,gdansk,78.24
676,213,2025-05-30 08:25:00,Warsaw,65.82
677,6374,2025-05-08 09:27:00,gdansk,73.63
678,8633,2025-02-26 13:26:00,krakow,29.37
679,3976,26/03/2025 15:37,Gdansk,34.84
680,5600,2025-05-02 12:38:00,Krakow,51.27
681,2027,2025-06-27 20:57:00,Gdansk,64.41
682,5279,2025-02-09 22:54:00,warsaw,58.3
683,5287,2025-07-18 17:06:00,gdansk,76.69
684,6898,2025-05-23 09:40:00,Krakow,85.89
685,8881,2025-02-15 10:52:00,poznan,25.03
686,9091,2025-04-12 14:36:00,warsaw,17.81
687,7706,06/03/2025 17:14,gdansk,72.08
688,7023,2025-06-03 19:33:00,Warsaw,86.63
689,527,2025-06-28 16:23:00,gdansk,47.19
690,1523,24/05/2025 12:44,warsaw,72.11
691,7026,18/04/2025 19:32,Gdansk,27.26
692,184,2025-04-26 07:30:00,gdansk,62.55
693,1542,2025-06-30 12:19:00,Poznan,23.66
694,7109,2025-06-26 14:51:00,warsaw,82.99
695,4399,22/03/2025 16:57,Poznan,17.99
696,505,2025-02-13 16:48:00,gdansk,31.66
697,6740,2025-02-10 15:15:00,Gdansk,10.59
698,4489,2025-03-31 09:07:00,Krakow,62.59
699,3155,2025-01-03 16:06:00,Gdansk,59.68
700,915,2025-04-30 08:20:00,Krakow,34.01
701,3271,2025-05-11 12:24:00,warsaw,75.74
702,2860,2025-03-23 19:20:00,warsaw,56.23
703,2751,2025-03-03 22:24:00,krakow,63.12
704,8877,2025-05-26 18:14:00,Warsaw,55.49
705,2078,2025-07-20 13:38:00,Poznan,73.44
706,6720,13/03/2025 11:18,gdansk,24.21
707,7744,2025-02-18 13:51:00,warsaw,58.36
708,7122,2025-04-05 10:47:00,gdansk,58.98
709,2189,2025-07-18 18:51:00,warsaw,68.2
710,5692,22/05/2025 17:21,poznan,37.2
711,4076,2025-02-11 18:38:00,gdansk,48.37
712,9846,2025-05-26 20:51:00,krakow,43.76
713,75,2025-01-25 22:25:00,Gdansk,19.97
714,6586,2025-01-10 17:17:00,Krakow,46.43
715,7488,2025-06-20 19:33:00,Gdansk,57.12
716,7099,05/01/2025 20:44,Warsaw,78.41
717,3521,2025-05-30 08:05:00,warsaw,82.65
718,7872,2025-05-15 15:50:00,Warsaw,85.63
719,8277,2025-04-02 20:27:00,krakow,
720,2961,19/04/2025 07:43,Gdansk,33.4
721,9429,2025-02-22 16:44:00,gdansk,58.86
722,5491,2025-05-13 17:01:00,Poznan,32.26
723,747,2025-07-20 20:26:00,krakow,85.87
724,9631,2025-02-04 15:57:00,Poznan,15.77
725,3944,2025-02-12 17:51:00,warsaw,12.66
726,4930,2025-05-18 17:55:00,Poznan,69.57
727,6672,2025-05-12 09:40:00,Krakow,51.38
728,1386,2025-05-24 08:42:00,Warsaw,38.06
729,3415,2025-01-06 09:54:00,Gdansk,56.25
730,8024,2025-01-01 16:41:00,Poznan,21.79
731,2404,2025-04-28 18:33:00,krakow,81.32
732,4230,2025-01-14 13:47:00,warsaw,64.4
733,2467,2025-04-14 19:47:00,Warsaw,18.4
734,784,2025-02-20 14:23:00,Poznan,48.14
735,7013,2025-04-25 14:53:00,Krakow,32.4
736,675,2025-02-14 20:56:00,Gdansk,41.39
737,4467,2025-05-11 22:52:00,Poznan,87.3
738,5803,2025-06-25 16:41:00,krakow,50.19
739,3933,2025-02-18 21:47:00,Warsaw,76.07
740,7865,2025-05-02 19:29:00,poznan,12.0
741,5196,18/04/2025 21:22,krakow,38.06
742,530,2025-07-13 22:49:00,gdansk,14.75
743,8295,2025-06-14 08:36:00,Krakow,73.7
744,6925,2025-02-08 14:47:00,Poznan,29.53
745,7043,2025-04-04 14:21:00,warsaw,79.19
746,1150,2025-01-09 07:55:00,Gdansk,12.31
747,1289,2025-01-16 14:52:00,Poznan,63.25
748,8232,2025-06-03 19:53:00,gdansk,53.81
749,7352,2025-02-25 21:50:00,gdansk,16.12
750,7563,2025-04-19 09:32:00,gdansk,50.89
751,260,2025-07-07 20:25:00,Gdansk,76.71
752,8631,2025-07-09 18:45:00,Gdansk,88.24
753,9409,2025-06-14 09:17:00,Warsaw,65.33
754,3965,2025-06-30 12:31:00,Krakow,11.39
755,3544,2025-06-09 20:11:00,Warsaw,
756,9680,23/01/2025 19:24,warsaw,46.09
757,4956,2025-01-24 15:29:00,krakow,23.41
758,2728,2025-02-02 07:12:00,gdansk,18.25
759,6657,2025-07-04 14:50:00,Warsaw,77.06
760,3336,2025-04-16 16:59:00,warsaw,34.2
761,3205,2025-04-04 09:32:00,Krakow,
762,8815,2025-03-10 20:49:00,Gdansk,37.94
763,949,04/04/2025 12:44,Gdansk,36.23
764,9077,2025-05-28 16:45:00,warsaw,16.08
765,5656,2025-04-07 17:23:00,Warsaw,87.84
766,9371,2025-07-14 12:13:00,warsaw,17.77
767,6311,24/01/2025 08:46,poznan,52.63
768,9966,2025-02-18 15:08:00,warsaw,23.84
769,1665,2025-04-05 21:47:00,Poznan,77.76
770,4846,2025-02-14 09:32:00,Warsaw,25.46
771,885,2025-07-05 19:05:00,Krakow,80.61
772,7370,17/01/2025 17:14,krakow,
773,8996,2025-04-23 09:42:00,gdansk,59.33
774,5005,2025-03-19 17:20:00,warsaw,66.63
775,6662,2025-03-25 16:07:00,gdansk,24.7
776,1688,2025-06-07 15:21:00,Gdansk,64.75
777,1529,2025-01-06 20:06:00,krakow,88.58
778,2623,2025-01-05 08:57:00,Gdansk,66.19
779,2064,2025-06-20 15:08:00,krakow,52.84
780,6243,2025-02-08 09:40:00,warsaw,61.04
781,1415,08/06/2025 19:09,Gdansk,31.68
782,5763,2025-07-10 07:00:00,gdansk,62.96
783,500,2025-05-07 11:48:00,warsaw,13.93
784,3136,2025-01-12 21:58:00,gdansk,59.25
785,733,2025-05-23 21:07:00,warsaw,33.62
786,6228,2025-03-26 07:45:00,krakow,85.82
787,5876,12/01/2025 16:35,krakow,76.54
788,683,2025-03-18 22:16:00,Gdansk,65.41
789,7138,2025-07-03 07:16:00,Gdansk,87.76
790,2205,11/04/2025 15:13,Poznan,36.34
791,3894,2025-02-26 22:33:00,krakow,68.24
792,2262,2025-01-19 13:24:00,gdansk,
793,150,01/06/2025 07:56,warsaw,68.15
794,253,2025-03-13 22:53:00,Warsaw,45.78
795,9616,2025-02-24 07:13:00,Poznan,68.42
796,9653,2025-07-15 17:46:00,Krakow,67.46
797,7218,2025-07-02 10:16:00,krakow,13.82
798,923,2025-02-02 14:37:00,krakow,68.83
799,4192,2025-05-25 17:46:00,Warsaw,41.51
800,2446,2025-05-11 19:52:00,Poznan,43.11
801,2603,2025-06-01 12:23:00,warsaw,52.78
802,3578,2025-05-15 12:45:00,poznan,
803,4883,2025-02-09 14:23:00,Krakow,50.8
804,4564,2025-06-24 20:31:00,Gdansk,50.19
805,5485,2025-03-24 14:30:00,Poznan,55.96
806,5403,2025-02-07 09:14:00,Krakow,85.01
807,4530,2025-06-03 12:59:00,gdansk,31.96
808,5296,2025-01-23 09:45:00,warsaw,40.86
809,5483,2025-07-14 10:53:00,krakow,59.37
810,7141,2025-02-27 15:39:00,Krakow,15.76
811,817,2025-03-21 10:39:00,gdansk,44.14
812,3141,2025-05-25 13:22:00,Warsaw,14.88
813,4601,2025-01-10 09:48:00,warsaw,62.18
814,9834,2025-02-07 11:33:00,Krakow,69.61
815,4163,2025-02-12 22:24:00,gdansk,
816,3343,2025-04-22 08:05:00,krakow,87.67
817,3966,20/02/2025 16:35,warsaw,36.69
818,6830,2025-04-06 19:25:00,krakow,84.28
819,4380,2025-01-05 18:15:00,krakow,13.27
820,6474,2025-07-11 19:40:00,Krakow,13.85
821,5719,2025-06-28 16:39:00,gdansk,65.27
822,2797,2025-04-15 21:47:00,Krakow,74.24
823,4029,2025-01-22 18:20:00,gdansk,61.92
824,6829,2025-01-06 22:29:00,warsaw,21.1
825,42,2025-03-08 13:38:00,Krakow,50.96
826,1640,2025-04-25 07:53:00,Gdansk,63.3
827,4898,2025-06-05 09:29:00,gdansk,22.25
828,8872,2025-01-25 16:38:00,krakow,63.77
829,7117,2025-02-15 14:33:00,Krakow,55.63
830,4315,2025-03-31 19:49:00,Krakow,48.51
831,8072,2025-06-16 13:40:00,Gdansk,71.27
832,9540,2025-01-27 17:55:00,gdansk,86.06
833,3449,2025-03-10 08:31:00,poznan,29.28
834,5457,2025-04-03 21:29:00,warsaw,
835,1176,2025-06-14 15:29:00,krakow,33.02
836,8200,2025-06-18 15:44:00,Krakow,38.19
837,5063,28/03/2025 19:16,gdansk,61.85
838,2485,2025-01-25 19:34:00,Gdansk,47.41
839,9537,2025-03-02 11:34:00,Poznan,54.22
840,6698,2025-03-30 22:47:00,gdansk,38.97
841,1927,2025-04-14 08:09:00,Krakow,71.87
842,4948,2025-07-18 13:26:00,Poznan,68.88
843,7285,24/04/2025 07:19,Gdansk,42.04
844,4024,2025-06-12 10:16:00,gdansk,57.19
845,3552,2025-03-16 10:35:00,Warsaw,37.2
846,6362,2025-05-08 16:23:00,warsaw,19.81
847,1719,2025-01-26 07:04:00,poznan,12.5
848,7086,2025-04-23 08:24:00,Warsaw,31.58
849,5983,2025-06-29 12:33:00,gdansk,41.83
850,4096,2025-05-29 14:42:00,krakow,56.83
851,8638,2025-04-01 13:50:00,gdansk,39.44
852,1399,2025-06-02 20:02:00,gdansk,20.63
853,3106,2025-02-24 14:51:00,warsaw,25.51
854,6639,2025-01-13 21:58:00,gdansk,60.82
855,1025,2025-06-22 14:20:00,krakow,55.42
856,845,2025-06-27 15:33:00,gdansk,71.41
857,6388,2025-04-27 14:51:00,Gdansk,77.48
858,7715,2025-01-07 12:54:00,warsaw,63.55
859,8571,2025-06-01 15:45:00,Gdansk,
860,2724,10/04/2025 20:37,warsaw,63.78
861,1773,2025-01-20 15:40:00,krakow,22.73
862,5016,2025-05-30 22:50:00,Poznan,88.28
863,2964,2025-04-11 17:28:00,Krakow,31.83
864,8722,2025-04-06 17:17:00,gdansk,
865,2366,2025-06-20 17:05:00,Warsaw,25.01
866,7027,2025-01-15 13:35:00,gdansk,18.02
867,4263,12/05/2025 16:49,krakow,32.36
868,3250,08/04/2025 11:10,gdansk,
869,3393,2025-03-04 17:17:00,krakow,18.9
870,7912,10/04/2025 07:12,Krakow,72.22
871,7620,2025-01-12 07:26:00,gdansk,18.67
872,1077,2025-04-07 11:47:00,krakow,
873,8457,2025-06-12 20:11:00,Gdansk,13.34
874,2652,2025-04-12 08:42:00,warsaw,75.11
875,9648,2025-04-10 16:41:00,krakow,59.18
876,335,06/06/2025 09:25,warsaw,64.77
877,7972,2025-04-10 15:50:00,Gdansk,
878,9768,2025-06-15 07:14:00,Warsaw,62.96
879,6507,2025-04-26 08:07:00,gdansk,39.9
880,5442,2025-05-20 11:37:00,warsaw,46.99
881,2816,2025-03-05 09:38:00,Poznan,68.29
882,8357,2025-04-13 07:08:00,poznan,68.8
883,9888,2025-04-27 18:50:00,Poznan,
884,1355,2025-03-01 13:49:00,poznan,70.48
885,5539,2025-01-02 20:23:00,Warsaw,36.1
886,1336,2025-03-06 19:36:00,Warsaw,37.61
887,9362,2025-03-19 08:58:00,warsaw,82.87
888,3614,2025-03-26 18:32:00,gdansk,48.58
889,536,2025-03-28 21:06:00,gdansk,78.56
890,2123,2025-03-30 20:32:00,Gdansk,
891,9098,2025-03-06 19:00:00,poznan,30.27
892,6615,2025-06-01 17:13:00,Poznan,30.71
893,5319,2025-04-28 21:55:00,krakow,10.75
894,3873,2025-06-17 21:43:00,gdansk,77.42
895,7393,2025-01-12 14:14:00,Poznan,43.62
896,8894,2025-03-27 22:57:00,poznan,37.22
897,1919,2025-03-13 08:37:00,poznan,45.1
898,7455,2025-05-19 09:22:00,warsaw,77.61
899,1724,2025-06-02 18:52:00,krakow,74.22
900,5753,2025-01-28 08:30:00,krakow,41.38
901,9448,2025-04-18 17:29:00,warsaw,46.47
902,171,2025-02-23 16:32:00,poznan,64.42
903,6209,2025-06-05 15:43:00,Warsaw,69.33
904,2167,2025-07-05 12:59:00,warsaw,79.03
905,6138,2025-04-15 22:02:00,krakow,80.65
906,3651,2025-04-30 08:48:00,krakow,81.45
907,1400,2025-05-08 21:37:00,krakow,70.7
908,3071,2025-01-15 21:48:00,Gdansk,20.4
909,3799,2025-06-19 08:26:00,krakow,83.3
910,6211,2025-02-19 14:03:00,warsaw,57.15
911,6191,2025-01-06 19:52:00,Poznan,
912,3125,2025-05-25 15:45:00,Krakow,41.91
913,8288,2025-03-29 21:34:00,krakow,21.25
914,4341,2025-03-29 14:30:00,Poznan,
915,9481,2025-03-06 17:18:00,warsaw,37.25
916,106,2025-06-11 07:16:00,warsaw,34.88
917,490,2025-03-24 14:28:00,Krakow,87.65
918,689,2025-05-03 20:35:00,Warsaw,53.55
919,1525,2025-02-28 11:10:00,Warsaw,83.36
920,2159,2025-06-09 17:35:00,Gdansk,26.71
921,1250,2025-05-19 22:36:00,Gdansk,83.57
922,7765,2025-03-06 12:51:00,Gdansk,42.7
923,9122,2025-06-20 19:19:00,poznan,28.76
924,5116,10/05/2025 07:30,warsaw,66.13
925,60,2025-03-28 09:09:00,gdansk,22.74
926,2253,2025-01-22 22:23:00,Krakow,15.35
927,294,2025-06-18 09:03:00,Poznan,43.2
928,833,2025-07-19 10:22:00,krakow,55.69
929,3091,2025-02-28 19:03:00,gdansk,37.33
930,3542,2025-02-21 07:36:00,warsaw,49.47
931,2516,12/04/2025 07:27,krakow,30.77
932,1634,2025-02-28 11:25:00,Krakow,63.09
933,8133,08/06/2025 21:00,Warsaw,
934,1953,2025-06-05 22:42:00,gdansk,38.03
935,9259,2025-05-24 11:35:00,gdansk,29.06
936,8283,2025-04-26 07:53:00,krakow,25.82
937,1267,2025-02-11 10:21:00,Krakow,82.68
938,7646,2025-04-20 13:51:00,warsaw,32.59
939,4900,2025-03-27 21:19:00,Krakow,73.34
940,8473,2025-05-24 21:52:00,Krakow,40.84
941,7366,20/05/2025 14:44,Poznan,56.01
942,5009,2025-03-02 20:45:00,krakow,80.55
943,6167,2025-02-20 17:55:00,warsaw,51.51
944,8496,2025-04-03 22:07:00,krakow,66.88
945,8749,2025-06-23 08:53:00,poznan,13.75
946,501,2025-06-15 07:41:00,krakow,56.49
947,7830,2025-07-04 08:36:00,Krakow,43.52
948,2063,2025-04-17 11:18:00,gdansk,65.56
949,3784,2025-04-04 15:38:00,krakow,
950,5441,2025-01-14 09:45:00,Warsaw,60.36
951,6489,07/02/2025 21:15,warsaw,70.17
952,189,2025-03-21 09:16:00,poznan,43.69
953,8643,2025-06-12 09:33:00,warsaw,73.77
954,5293,2025-07-08 15:28:00,gdansk,56.02
955,5783,2025-06-07 20:43:00,Poznan,73.0
956,3872,2025-03-05 07:50:00,gdansk,83.02
957,911,14/04/2025 17:00,Warsaw,58.41
958,4934,2025-04-21 16:53:00,Poznan,
959,861,2025-02-07 21:32:00,krakow,66.45
960,1003,2025-07-02 16:11:00,gdansk,59.54
961,3219,2025-07-08 20:28:00,gdansk,31.41
962,9666,2025-03-20 14:43:00,poznan,32.17
963,8372,2025-02-16 18:11:00,krakow,27.79
964,3412,26/01/2025 14:15,warsaw,32.18
965,4154,2025-01-13 12:14:00,Krakow,24.3
966,5312,2025-01-06 18:12:00,warsaw,14.4
967,1471,2025-01-19 19:03:00,poznan,36.13
968,858,2025-04-04 18:20:00,Krakow,74.32
969,1167,2025-03-11 11:09:00,Krakow,64.01
970,584,2025-01-21 12:23:00,warsaw,20.53
971,5723,05/05/2025 09:37,Krakow,88.18
972,7708,2025-07-03 14:46:00,Poznan,30.31
973,6428,2025-01-29 17:44:00,Warsaw,38.64
974,286,2025-04-21 14:11:00,Krakow,20.52
975,8790,2025-07-20 20:07:00,gdansk,78.17
976,13,2025-06-18 18:57:00,Warsaw,35.28
977,6315,2025-04-28 20:04:00,Gdansk,14.38
978,3536,2025-05-09 18:42:00,Warsaw,46.85
979,724,2025-06-27 20:01:00,gdansk,69.61
980,2438,2025-01-21 16:48:00,gdansk,77.97
981,6402,2025-05-05 10:34:00,Poznan,
982,8777,2025-06-18 10:24:00,Gdansk,19.11
983,5743,2025-07-07 18:05:00,gdansk,84.61
984,2627,2025-06-10 08:42:00,Gdansk,42.02
985,2566,2025-04-08 22:11:00,warsaw,
986,3454,2025-01-01 10:43:00,gdansk,45.79
987,8741,01/04/2025 20:18,gdansk,68.17
988,9334,2025-02-26 08:49:00,Poznan,80.74
989,1302,2025-04-06 10:41:00,warsaw,58.61
990,8440,2025-03-08 19:30:00,krakow,
991,1377,2025-07-05 20:28:00,krakow,37.01
992,3396,2025-04-19 16:22:00,Krakow,58.61
993,9644,2025-03-19 14:59:00,gdansk,83.29
994,3505,07/02/2025 07:46,Krakow,76.79
995,8113,2025-03-03 22:45:00,warsaw,11.47
996,7873,2025-06-26 22:06:00,krakow,43.25
997,4753,2025-06-22 11:00:00,warsaw,63.18
998,598,2025-03-28 17:01:00,Warsaw,33.66
999,2214,2025-06-20 13:36:00,Gdansk,46.66
1000,4622,2025-03-21 19:06:00,Poznan,
1001,3661,2025-03-05 14:49:00,gdansk,
1002,4555,2025-03-22 12:39:00,krakow,88.87
1003,6349,2025-01-28 21:36:00,Krakow,35.13
1004,5519,2025-02-09 22:44:00,krakow,58.45
1005,2125,2025-02-09 21:49:00,warsaw,10.33
1006,1673,2025-02-27 16:02:00,Poznan,46.13
1007,8464,2025-02-17 18:05:00,poznan,68.93
1008,7068,2025-06-11 12:49:00,Warsaw,10.96
1009,4513,2025-01-12 10:54:00,gdansk,49.02
1010,6405,2025-05-05 08:37:00,krakow,43.3
1011,243,2025-06-06 17:53:00,Krakow,78.62
1012,6438,2025-02-07 12:51:00,Gdansk,21.93
1013,1208,2025-02-18 09:15:00,krakow,16.14
1014,4319,2025-01-29 08:44:00,poznan,60.5
1015,7442,2025-02-01 14:42:00,warsaw,
1016,2052,2025-07-20 09:55:00,Warsaw,19.93
1017,7966,2025-07-07 17:54:00,warsaw,64.12
1018,1528,15/04/2025 13:18,krakow,
1019,5113,20/02/2025 09:33,Gdansk,89.95
1020,9622,03/01/2025 17:58,gdansk,22.53
1021,9381,2025-06-21 07:19:00,Krakow,
1022,8247,10/07/2025 15:50,warsaw,40.91
1023,6386,28/04/2025 13:04,Krakow,74.75
1024,9825,2025-03-11 17:30:00,gdansk,46.62
1025,7369,2025-03-10 08:29:00,warsaw,
1026,3763,2025-03-09 15:39:00,krakow,87.57
1027,6628,2025-03-05 10:45:00,krakow,89.91
1028,7388,2025-03-18 09:00:00,warsaw,
1029,594,2025-03-31 14:04:00,krakow,37.81
1030,5278,2025-01-21 07:34:00,poznan,33.63
1031,8537,2025-02-27 19:02:00,krakow,14.91
1032,8501,2025-04-13 21:38:00,gdansk,71.99
1033,4038,2025-06-01 15:32:00,Warsaw,
1034,1177,2025-04-14 10:01:00,krakow,46.48
1035,3310,2025-04-24 22:48:00,Krakow,35.06
1036,6933,10/01/2025 21:33,Warsaw,15.91
1037,5844,2025-01-14 08:17:00,krakow,17.43
1038,9252,2025-03-27 20:28:00,Gdansk,63.25
1039,7866,2025-07-06 20:44:00,Gdansk,22.94
1040,908,2025-07-18 07:52:00,Warsaw,29.5
1041,7826,2025-03-21 12:24:00,krakow,27.16
1042,7006,15/06/2025 21:15,Poznan,86.92
1043,9178,2025-06-27 11:17:00,warsaw,22.18
1044,6358,2025-03-31 19:54:00,warsaw,76.85
1045,3290,22/05/2025 21:42,warsaw,89.28
1046,9163,2025-02-01 22:58:00,Warsaw,12.67
1047,1990,2025-06-14 10:30:00,warsaw,47.0
1048,6079,10/04/2025 11:21,gdansk,57.0
1049,256,2025-07-12 15:25:00,gdansk,57.4
1050,3782,2025-01-27 16:42:00,Warsaw,38.85
1051,6474,2025-06-03 14:16:00,Warsaw,77.19
1052,2845,2025-04-12 11:23:00,Warsaw,78.18
1053,908,10/04/2025 08:00,poznan,86.67
1054,9206,22/01/2025 17:27,Gdansk,
1055,20,2025-03-08 15:49:00,Warsaw,16.55
1056,840,2025-01-13 11:41:00,krakow,34.24
